2002	"???"	"PAWN"	"MONSTER"	"MELEE"	45			0	"ANIMAL,INSECT"		0	"spider_poison"	0	47	57	29	14	82	123	2088	3	7	4445	6650	5600	52	90	100	50	2000	175	30056	0	0	0	3	0	0	1	0	0	1	0	0	-10	0	0	0	0	5	0	1.0	0	0	None	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	"?????"	"S_PAWN"	"MONSTER"	"MELEE"	48			0	"ANIMAL,INSECT"		0	"spider_redpoison"	0	54	60	15	15	86	129	2769	9	17	7035	10570	7164	55	110	100	50	2000	175	30025	0	0	0	3	1	0	1	-5	1	-5	0	0	-5	0	0	0	0	5	0	1.4	0	0	None	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	"????"	"S_PAWN"	"MONSTER"	"MELEE"	50			0	"ANIMAL,INSECT"		0	"spider_nipper"	0	56	31	56	16	100	122	2954	3	7	7280	10955	7460	57	90	100	50	2000	175	30058	0	0	0	0	0	0	1	10	0	1	0	1	-5	0	0	0	0	5	0	1.4	0	0	None	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	"????"	"S_PAWN"	"MONSTER"	"MELEE"	52			0	"ANIMAL,INSECT"		0	"spider_soldier"	0	71	33	39	16	104	127	3146	3	7	7560	11375	7761	59	80	120	50	2000	175	30059	0	0	0	0	0	0	1	0	10	0	1	0	-15	0	0	0	0	5	0	1.4	0	0	None	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2031	"?????"	"KNIGHT"	"MONSTER"	"MELEE"	50			0	"ANIMAL,INSECT"		0	"spider_young"	0	49	65	33	16	96	117	3457	9	12	10640	15995	9812	53	100	120	100	2000	175	0	0	0	0	5	0	5	0	0	0	2	0	0	-10	0	0	0	0	10	0	1.8	0	0	None	70106	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2032	"????"	"KNIGHT"	"MONSTER"	"MELEE"	52			0	"ANIMAL,INSECT"		0	"spider_poison"	0	68	34	51	17	88	132	3692	9	12	11060	16590	13636	55	100	120	100	2000	175	0	0	0	0	5	0	5	0	0	1	0	0	0	-5	0	0	0	0	10	0	1.8	0	0	None	70106	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2033	"??????"	"S_KNIGHT"	"MONSTER"	"MELEE"	54			0	"ANIMAL,INSECT"		0	"spider_redpoison"	0	53	35	70	18	91	137	6155	4	12	13720	20580	23322	57	100	120	100	2000	175	0	0	0	0	5	1	5	0	1	0	2	0	0	-10	0	0	0	0	10	0	2.0	0	0	None	70107	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2034	"?????"	"S_KNIGHT"	"MONSTER"	"MELEE"	56			0	"ANIMAL,INSECT"		0	"spider_nipper"	0	72	36	54	18	106	130	6553	9	17	14210	21315	31170	59	100	120	100	2000	175	0	0	0	0	3	0	5	0	0	1	0	0	0	-5	0	0	0	0	10	0	2.0	0	0	None	70107	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2035	"?????"	"S_KNIGHT"	"MONSTER"	"MELEE"	58			0	"ANIMAL,INSECT"		0	"spider_soldier"	0	56	75	37	19	109	134	6969	4	12	14700	22050	31019	62	100	120	100	2000	175	0	0	0	0	3	0	5	0	2	0	1	0	0	-5	0	0	0	0	10	0	2.0	0	0	None	70107	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2036	"??????"	"S_KNIGHT"	"MONSTER"	"MELEE"	58		"AGGR"	0	"ANIMAL,INSECT"		0	"spider_soldier"	0	56	75	37	19	109	134	6969	19	27	14700	22050	23019	62	100	120	100	2000	175	0	0	0	0	3	0	5	0	1	2	1	0	0	-20	0	0	0	0	10	0	2.0	0	0	None	70107	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2051	"??? ????"	"PAWN"	"MONSTER"	"MELEE"	43			0	"ANIMAL,INSECT"		0	"spider_young"	0	28	41	55	14	107	131	4559	4	12	4270	6405	2848	50	100	100	50	2000	175	30057	0	0	0	0	0	0	1	1	-5	1	0	0	-10	0	0	0	0	5	0	1.0	0	0	None	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2052	"??? ???"	"PAWN"	"MONSTER"	"MELEE"	45			0	"ANIMAL,INSECT"		0	"spider_poison"	0	47	57	29	14	98	148	4670	3	7	4445	6650	3520	52	90	100	50	2000	175	30056	0	0	0	3	0	0	1	0	0	1	0	0	-10	0	0	0	0	5	0	1.0	0	0	None	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2053	"??? ?????"	"S_PAWN"	"MONSTER"	"MELEE"	48			0	"ANIMAL,INSECT"		0	"spider_redpoison"	0	54	60	15	15	103	155	4215	9	17	7035	10570	4116	55	110	100	50	2000	175	30025	0	0	0	3	1	0	1	-5	1	-5	0	0	-5	0	0	0	0	5	0	2.4	0	0	None	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2054	"??? ????"	"S_PAWN"	"MONSTER"	"MELEE"	50			0	"ANIMAL,INSECT"		0	"spider_nipper"	0	56	31	56	16	120	146	5363	3	7	7280	10955	4124	57	90	100	50	2000	175	30058	0	0	0	0	0	0	1	10	0	1	0	1	-5	0	0	0	0	5	0	2.4	0	0	None	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2055	"??? ????"	"S_PAWN"	"MONSTER"	"MELEE"	52			0	"ANIMAL,INSECT"		0	"spider_soldier"	0	71	33	39	16	125	152	5516	3	7	7560	11375	4252	59	80	120	50	2000	175	30059	0	0	0	0	0	0	1	0	10	0	1	0	-15	0	0	0	0	5	0	2.4	0	0	None	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061	"?????"	"PAWN"	"MONSTER"	"MELEE"	70			0	"ANIMAL,INSECT"		0	"spider_young"	0	77	58	39	20	144	176	3771	12	10	8855	9930	15000	80	110	120	100	2000	150	0	0	0	0	5	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	1.5	0	0	None	70104	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2062	"????"	"S_PAWN"	"MONSTER"	"MELEE"	70			0	"ANIMAL,INSECT"		0	"spider_poison"	0	80	60	40	20	132	198	4028	7	10	6020	8980	15000	83	110	120	100	2000	150	0	0	0	0	5	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	1.5	0	0	None	70105	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2063	"??????"	"KNIGHT"	"MONSTER"	"MELEE"	72			0	"ANIMAL,INSECT"		0	"spider_redpoison"	0	82	62	41	21	137	206	6714	12	15	10430	10430	19800	86	110	120	100	2000	150	0	0	0	0	5	1	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	1.5	0	0	None	70106	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2064	"?????"	"KNIGHT"	"MONSTER"	"MELEE"	72			0	"ANIMAL,INSECT"		0	"spider_nipper"	0	84	63	42	21	159	195	7149	7	10	11305	13475	19880	89	110	120	100	2000	150	0	0	0	0	3	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	1.5	0	0	None	70106	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2065	"?????"	"S_KNIGHT"	"MONSTER"	"MELEE"	74			0	"ANIMAL,INSECT"		0	"spider_soldier"	0	87	65	43	22	164	201	7602	20	25	20145	20145	20140	93	110	120	100	2000	150	0	0	0	0	3	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	1.5	0	0	None	70107	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2071	"??? ?????"	"KNIGHT"	"MONSTER"	"MELEE"	69			0	"ANIMAL,INSECT"		0	"spider_young"	0	77	57	38	19	117	217	9063	10	10	20440	20440	13200	84	110	120	100	2000	150	0	0	0	0	5	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	1.3	0	0	None	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2072	"??? ????"	"KNIGHT"	"MONSTER"	"MELEE"	71			0	"ANIMAL,INSECT"		0	"spider_poison"	0	79	59	39	19	120	223	9585	10	10	20755	20755	13200	86	110	120	100	2000	150	0	0	0	0	5	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	1.3	0	0	None	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2073	"??? ??????"	"S_KNIGHT"	"MONSTER"	"MELEE"	73			0	"ANIMAL,INSECT"		0	"spider_redpoison"	0	82	61	41	20	128	239	20504	5	10	18795	18795	20600	108	110	120	100	2000	150	0	0	0	0	5	1	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	1.5	0	0	None	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2074	"??? ?????"	"S_KNIGHT"	"MONSTER"	"MELEE"	73			0	"ANIMAL,INSECT"		0	"spider_nipper"	0	84	63	42	21	132	245	20248	10	15	9250	9250	14600	112	110	120	100	2000	150	0	0	0	0	3	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	1.5	0	0	None	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2075	"??? ?????"	"S_KNIGHT"	"MONSTER"	"MELEE"	74			0	"ANIMAL,INSECT"		0	"spider_soldier"	0	86	65	43	21	146	271	20020	5	10	9705	9705	14600	115	110	120	100	2000	150	0	0	0	0	3	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	1.5	0	0	None	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2076	"??? ??????"	"S_KNIGHT"	"MONSTER"	"MELEE"	76		"AGGR"	0	"ANIMAL,INSECT"		0	"spider_soldier"	0	86	65	43	21	156	290	20020	20	25	9705	9705	13600	115	110	120	100	2000	150	0	0	0	0	3	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	1.5	0	0	None	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2091	"????"	"BOSS"	"MONSTER"	"RANGE"	60		"AGGR"	0	"INSECT"	"STUN,SLOW,CURSE,TERROR"	0	"spider_queen"	0	77	58	39	17	117	160	193408	10	10	1030400	1545600	85217	68	110	100	100	2000	150	0	0	0	0	25	0	20	20	40	35	40	40	40	40	0	0	60	0	10	0	2.24	2035	5	None	70105	35	261	0	0	5	10	0	0	0	0	0	0	0	0	0
2092	"?????"	"BOSS"	"MONSTER"	"MELEE"	75		"AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE"	0	"INSECT"	"STUN,SLOW,CURSE,TERROR"	0	"spider_king"	0	122	91	61	30	150	278	1268600	30	15	163800	245700	926640	90	150	160	100	2000	350	0	0	0	0	25	10	30	30	40	35	40	40	40	40	0	0	60	0	10	0	2.4	2076	5	None	0	40	261	0	0	5	10	0	0	0	0	0	0	0	0	0
2093	"Aøz?zO°AaI"	"KING"	"MONSTER"	"MELEE"	120		"AGGR,BERSERK,STONESKIN"	0	"UNDEAD"	"STUN,SLOW,CURSE,TERROR"	0	"spider_queen"	0	122	91	61	30	150	278	5000000	35	5	20000000	30000000	64000	550	150	180	100	2000	250	0	0	0	0	0	0	15	20	0	0	0	0	0	0	100	50	0	50	0	0	2.0	0	100	None	0	40	256	40	257	20	0	30	0	0	0	0	0	0	0	20
2094	"z?zO°AaI"	"BOSS"	"MONSTER"	"RANGE"	60		"AGGR"	0	"UNDEAD,INSECT"	"STUN,SLOW,CURSE,TERROR"	0	"spider_queen"	0	77	58	39	17	117	160	193408	10	10	29440	44160	30280	68	110	100	100	2000	150	0	0	0	0	25	0	20	20	40	35	40	40	40	40	0	0	60	0	10	0	2.0	0	5	None	0	35	261	0	0	10	0	0	0	0	0	0	0	0	0	5
2095	"??? ?"	"S_PAWN"	"MONSTER"	"MELEE"	70		"NOMOVE"	0	"INSECT"	"STUN,SLOW,CURSE,TERROR"	0	"spider_egg"	0	67	45	89	22	0	0	200000	30	20	0	0	22100	150	0	0	100	2000	350	0	0	0	0	0	0	0	0	35	35	35	35	35	35	35	35	35	35	35	0	1.0	2071	10	None	0	0	0	0	0	20	20	0	30	40	0	0	0	0	0	0
2101	"????"	"S_PAWN"	"MONSTER"	"MELEE"	19			0	"DESERT"		0	"fennec_fox"	0	18	24	12	6	45	55	784	5	7	3220	4830	2448	24	100	200	0	2000	175	0	0	0	0	0	0	0	5	0	0	0	0	0	100	100	100	100	100	10	0	1.4	0	0	None	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2102	"????"	"S_PAWN"	"MONSTER"	"MELEE"	37			0	"DESERT"		0	"evil_eye"	0	52	24	36	12	62	115	1877	5	7	5880	8855	5533	43	100	100	100	2000	175	0	0	0	0	0	3	0	5	1	0	1	0	1	-10	0	0	0	0	0	0	1.4	0	0	None	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2103	"????"	"S_PAWN"	"MONSTER"	"MELEE"	39			0	"DESERT"		0	"giant_scorpion"	0	41	51	30	13	65	120	2025	5	7	6160	9275	5829	45	100	80	100	2000	175	30046	0	0	0	0	0	0	5	0	1	0	1	0	-15	0	0	0	0	0	0	1.4	0	0	None	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2104	"????"	"KNIGHT"	"MONSTER"	"MELEE"	44			0	"DESERT"	"POISON"	0	"scorpionman_sword"	0	50	28	37	14	91	111	3228	12	12	8890	13335	10952	51	110	120	100	2000	175	30045	0	0	0	5	0	0	5	1	1	2	1	1	-10	0	0	0	0	0	0	1.8	0	0	None	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2105	"????"	"KNIGHT"	"MONSTER"	"MELEE"	47			0	"DESERT"	"POISON"	0	"scorpionman_bow"	0	59	30	22	15	95	116	2598	8	7	19530	29295	11695	54	60	70	100	2000	175	30055	0	0	0	5	0	5	5	0	0	-10	0	0	2	0	0	10	0	0	0	1.8	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2106	"??????"	"KNIGHT"	"MONSTER"	"MELEE"	48			0	"DESERT"	"POISON"	0	"snakeman_sword"	0	79	27	36	15	87	130	3692	12	12	9660	14490	11942	55	110	110	100	2000	175	30022	0	0	0	5	0	0	5	1	1	1	0	0	-15	0	0	0	0	0	0	1.8	0	0	None	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2107	"??????"	"KNIGHT"	"MONSTER"	"MELEE"	51			0	"DESERT"	"POISON"	0	"snakeman_bow"	0	64	28	24	16	90	136	2957	8	7	21105	31640	12685	58	60	110	100	2000	175	30067	0	0	0	5	0	0	5	-5	-10	-5	0	0	2	0	0	10	0	0	0	1.8	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2108	"??????"	"S_KNIGHT"	"MONSTER"	"MELEE"	54			0	"DESERT"		0	"outlaw"	0	61	68	44	17	95	143	6969	4	12	14140	21245	26855	62	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	10	0	0	0	-20	0	0	0	0	0	0	2.0	0	0	None	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2131	"????"	"PAWN"	"MONSTER"	"MELEE"	60			0	"INSECT"		0	"scorpionman_sword"	0	77	58	39	20	144	176	3771	12	10	18655	18655	920	80	110	120	100	2000	150	30045	0	0	0	5	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	1.89	0	0	None	70104	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2132	"????"	"S_PAWN"	"MONSTER"	"MELEE"	62			0	"INSECT"		0	"scorpionman_bow"	0	80	60	40	20	132	198	4028	7	10	19320	19320	1700	83	110	120	100	2000	175	30055	0	0	0	5	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	1.89	0	0	None	70105	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2133	"??????"	"KNIGHT"	"MONSTER"	"MELEE"	64			0	"INSECT"		0	"snakeman_sword"	0	82	62	41	21	137	206	6714	12	15	24430	24430	1180	86	110	120	100	2000	150	30022	0	0	0	5	1	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	2.1	0	0	None	70106	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2134	"??????"	"KNIGHT"	"MONSTER"	"MELEE"	66			0	"INSECT"		0	"snakeman_bow"	0	84	63	42	21	159	195	7149	7	10	25305	25305	1700	89	110	120	100	2000	175	30067	0	0	0	3	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	2.1	0	0	None	70106	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
2135	"??????"	"S_KNIGHT"	"MONSTER"	"MELEE"	68			0	"INSECT"		0	"outlaw"	0	87	65	43	22	164	201	7602	20	25	2783	4821	10152	93	110	120	100	2000	150	0	0	0	0	3	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	2.0	0	0	None	70107	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5
2151	"??? ????"	"S_PAWN"	"MONSTER"	"MELEE"	19			0	"DESERT"		0	"fennec_fox"	0	18	24	12	6	54	66	627	5	7	3220	4830	1714	24	100	200	0	2000	175	0	0	0	0	0	0	0	5	0	0	0	0	0	100	100	100	100	100	10	0	1.4	0	0	None	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2152	"??? ????"	"S_PAWN"	"MONSTER"	"MELEE"	37			0	"DESERT"		0	"evil_eye"	0	52	24	36	12	74	138	1502	5	7	5880	8855	3871	43	100	100	100	2000	175	0	0	0	0	0	3	0	5	1	0	1	0	1	-10	0	0	0	0	0	0	1.4	0	0	None	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2153	"??? ????"	"S_PAWN"	"MONSTER"	"MELEE"	39			0	"DESERT"		0	"giant_scorpion"	0	41	51	30	13	78	144	1620	5	7	6160	9275	4079	45	100	80	100	2000	175	30046	0	0	0	0	0	0	5	0	1	0	1	0	-15	0	0	0	0	0	0	1.4	0	0	None	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2154	"??? ????"	"KNIGHT"	"MONSTER"	"MELEE"	44			0	"DESERT"	"POISON"	0	"scorpionman_sword"	0	50	28	37	14	109	133	2582	12	12	8890	13335	7668	51	110	120	100	2000	175	30045	0	0	0	5	0	0	5	1	1	2	1	1	-10	0	0	0	0	0	0	1.8	0	0	None	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2155	"??? ????"	"S_PAWN"	"MONSTER"	"MELEE"	47			0	"DESERT"	"POISON"	0	"scorpionman_bow"	0	59	30	22	15	114	139	2079	8	7	19530	29295	8185	54	60	70	100	2000	175	30055	0	0	0	5	0	5	5	0	0	-10	0	0	2	0	0	10	0	0	0	1.8	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2156	"??? ??????"	"KNIGHT"	"MONSTER"	"MELEE"	48			0	"DESERT"	"POISON"	0	"snakeman_sword"	0	79	27	36	15	104	156	2954	12	12	9660	14490	8358	55	110	110	100	2000	175	30022	0	0	0	5	0	0	5	1	1	1	0	0	-15	0	0	0	0	0	0	1.8	0	0	None	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2157	"??? ??????"	"KNIGHT"	"MONSTER"	"MELEE"	51			0	"DESERT"	"POISON"	0	"snakeman_bow"	0	64	28	24	16	108	163	2365	8	7	21105	31640	8879	58	60	110	100	2000	175	30067	0	0	0	5	0	0	5	-5	-10	-5	0	0	2	0	0	10	0	0	0	1.8	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2158	"??? ??????"	"S_KNIGHT"	"MONSTER"	"MELEE"	54			0	"DESERT"		0	"outlaw"	0	61	68	44	17	114	172	5575	4	12	14140	21245	18798	62	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	10	0	0	0	-20	0	0	0	0	0	0	2.0	0	0	None	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2191	"??????"	"BOSS"	"MONSTER"	"MELEE"	75		"AGGR"	0	"UNDEAD,DESERT"	"STUN,SLOW,CURSE,TERROR"	0	"giant_desert_turtle"	0	64	43	85	21	102	190	146320	9	12	28700	43050	95118	76	100	100	100	2000	300	0	0	0	0	0	0	0	0	5	0	5	5	5	5	20	20	20	20	10	0	2.0	0	20	None	70104	40	256	30	256	0	10	0	0	0	0	0	0	0	0	0
2192	"??????"	"BOSS"	"MONSTER"	"MELEE"	75		"AGGR"	0	"UNDEAD,DESERT"	"STUN,SLOW,CURSE,TERROR"	0	"giant_desert_turtle"	0	64	43	85	21	102	190	446320	9	12	28700	43050	95118	76	100	100	100	2000	300	0	0	0	0	0	0	0	0	5	0	5	5	5	5	20	20	20	20	10	0	2.0	0	20	None	0	40	256	30	256	0	10	0	0	0	0	0	0	0	0	0
2201	"?????"	"S_PAWN"	"MONSTER"	"MELEE"	69			0	"FIRE"		0	"fire_tiger"	0	84	42	63	21	130	159	5550	3	7	9905	14840	4406	78	100	130	100	2000	175	30042	0	0	0	0	0	15	20	15	10	20	15	15	-10	0	0	0	0	0	0	1.68	0	0	None	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2202	"??"	"S_PAWN"	"MONSTER"	"RANGE"	69			0	"FIRE"		0	"fire_ghost"	0	85	43	64	21	132	161	5550	3	7	10220	15330	4406	78	100	130	100	2000	175	0	0	0	0	0	0	15	20	0	-5	5	-10	-10	20	0	0	20	0	0	0	1.68	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2203	"???"	"KNIGHT"	"MONSTER"	"MELEE"	70			0	"FIRE"		0	"fire_tiger_boss"	0	85	43	65	22	119	178	7592	7	12	13825	20720	7452	79	100	130	100	2000	175	30019	0	0	0	0	0	15	20	20	15	25	0	0	-25	0	0	0	0	0	0	2.16	0	0	None	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2204	"???"	"KNIGHT"	"MONSTER"	"SPECIAL"	71			0	"FIRE"	"CURSE"	0	"fire_man"	0	86	43	65	22	105	195	7782	7	12	14455	21700	7558	80	100	130	100	2000	175	0	0	0	0	0	0	15	20	-5	-10	0	5	5	-20	0	0	0	0	0	0	2.16	0	0	None	70106	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
2205	"????"	"S_KNIGHT"	"MONSTER"	"SPECIAL"	72			0	"FIRE"	"SLOW,CURSE"	0	"fire_knight"	0	89	44	66	22	106	198	12459	3	12	18095	27160	15328	81	100	130	100	2000	175	30091	0	0	0	0	0	15	20	0	0	5	0	0	-25	0	0	10	0	0	0	2.4	0	0	None	70107	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
2206	"???"	"BOSS"	"MONSTER"	"MELEE"	73			0	"UNDEAD,FIRE"	"STUN,SLOW,CURSE,TERROR"	0	"fire_king"	0	91	46	66	23	109	203	200000	7	12	2783	4821	15580	82	100	130	100	2000	175	0	0	0	0	0	50	15	20	0	10	0	10	0	-20	0	0	10	0	0	0	2.0	0	0	None	0	40	256	0	0	0	0	0	0	0	0	0	0	0	0	20
2207	"????"	"BOSS"	"MONSTER"	"MELEE"	73		"AGGR"	0	"FIRE"	"STUN,SLOW,CURSE,TERROR"	0	"fire_king"	0	91	46	66	23	110	205	356080	25	20	2404500	3606750	1064336	82	110	130	100	2000	150	0	0	0	0	0	50	15	20	40	35	40	40	40	40	0	0	60	0	0	0	2.28	2205	0	None	0	40	256	0	0	20	0	0	0	0	0	0	0	0	0	0
2231	"??? ?????"	"S_PAWN"	"MONSTER"	"MELEE"	69			0	"FIRE"		0	"fire_tiger"	0	84	42	63	21	156	191	4440	3	7	9905	14840	3085	78	100	130	100	2000	175	30042	0	0	0	0	0	15	20	15	10	20	15	15	-10	0	0	0	0	0	0	1.68	0	0	None	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2232	"??? ??"	"S_PAWN"	"MONSTER"	"RANGE"	69			0	"FIRE"		0	"fire_ghost"	0	85	43	64	21	158	193	4440	3	7	10220	15330	3085	78	100	130	100	2000	175	0	0	0	0	0	0	15	20	0	-5	5	-10	-10	20	0	0	20	0	0	0	1.68	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2233	"??? ???"	"KNIGHT"	"MONSTER"	"MELEE"	70			0	"FIRE"		0	"fire_tiger_boss"	0	85	43	65	22	143	214	6073	7	12	13825	20720	5215	79	100	130	100	2000	175	30019	0	0	0	0	0	15	20	20	15	25	0	0	-25	0	0	0	0	0	0	2.16	0	0	None	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2234	"??? ???"	"KNIGHT"	"MONSTER"	"SPECIAL"	71			0	"FIRE"	"CURSE"	0	"fire_man"	0	86	43	65	22	126	234	6225	7	12	14455	21700	5290	80	100	130	100	2000	175	0	0	0	0	0	0	15	20	-5	-10	0	5	5	-20	0	0	0	0	0	0	2.16	0	0	None	70106	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
2235	"??? ????"	"S_KNIGHT"	"MONSTER"	"SPECIAL"	72			0	"FIRE"	"SLOW,CURSE"	0	"fire_knight"	0	89	44	66	22	127	238	9967	3	12	18095	27160	10731	81	100	130	100	2000	175	30091	0	0	0	0	0	15	20	0	0	5	0	0	-25	0	0	10	0	0	0	2.4	0	0	None	70107	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
2291	"??"	"BOSS"	"MONSTER"	"MELEE"	120		"AGGR,BERSERK,STONESKIN"	0	"UNDEAD,FIRE"	"STUN,SLOW,CURSE,TERROR"	0	"fire_dragon"	0	150	100	75	50	175	500	15000000	35	5	2000000	3000000	64000	550	150	180	100	2000	250	0	0	0	0	15	15	50	50	50	50	50	50	50	50	100	50	0	50	0	0	3.0	0	100	None	0	40	256	40	256	20	0	30	0	0	0	0	0	0	0	20
2301	"??"	"PAWN"	"MONSTER"	"MELEE"	65		"AGGR,NOMOVE"	0	"DEVIL"		0	"ent_trent"	0	75	57	50	10	115	172	2261	3	5	2783	4821	25768	67	100	100	100	2000	175	0	0	0	3	0	0	5	5	0	-5	0	-10	-10	50	0	0	30	0	0	0	1.0	0	5	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2302	"????"	"PAWN"	"MONSTER"	"MELEE"	67			0	"DEVIL"		0	"ent_guru"	0	92	42	65	10	134	164	3939	3	5	2783	4821	26803	72	120	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-10	0	5	5	5	0	0	15	0	0	0	1.0	0	5	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2303	"??"	"S_PAWN"	"MONSTER"	"MELEE"	69			0	"DEVIL"		0	"ent_hu"	0	86	55	65	10	127	190	3548	5	5	2783	11204	26031	76	100	100	100	2000	175	0	0	0	0	10	0	0	0	10	15	5	-10	-10	10	0	0	10	0	0	0	1.0	0	10	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2304	"????"	"S_PAWN"	"MONSTER"	"MELEE"	70			0	"DEVIL"	"SLOW,CURSE"	0	"ent_red"	0	89	49	77	10	114	211	5206	5	10	2783	11204	27058	79	115	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-10	-5	5	5	5	0	0	15	0	0	0	1.0	0	15	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2305	"???"	"KNIGHT"	"MONSTER"	"MELEE"	71		"AGGR"	0	"DEVIL"	"SLOW,CURSE"	0	"ent_black"	0	94	75	75	10	118	219	7214	7	5	2783	11204	27833	83	115	100	100	2000	150	0	0	0	0	3	0	5	10	10	5	10	15	15	0	0	0	20	0	0	0	1.0	0	15	None	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
