//type	cx	cy	sx	sy	z	dir	time	percent	count	vnum
//quest_mob

//mob
r	1171	1078	10	10	0	0	60s	100	1	3016
r	965	1080	10	10	0	0	60s	100	1	3016
r	970	1095	10	10	0	0	60s	100	1	3016
r	1035	1221	10	10	0	0	60s	100	1	3016
r	1043	1241	10	10	0	0	60s	100	1	3016
r	1065	1245	10	10	0	0	60s	100	1	3016
r	1063	1266	10	10	0	0	60s	100	1	3016
r	1050	1267	10	10	0	0	60s	100	1	3016
r	1005	1272	10	10	0	0	60s	100	1	3016
r	1002	1278	10	10	0	0	60s	100	1	3016
r	1010	1278	10	10	0	0	60s	100	1	3016
r	986	1280	10	10	0	0	60s	100	1	3016
r	976	1282	10	10	0	0	60s	100	1	3016
r	1007	1316	10	10	0	0	60s	100	1	3016
r	969	1352	10	10	0	0	60s	100	1	3016
r	1040	1363	10	10	0	0	60s	100	1	3016
r	977	1365	10	10	0	0	60s	100	1	3016
r	1032	1365	10	10	0	0	60s	100	1	3016
r	1051	1381	10	10	0	0	60s	100	1	3016
r	1064	1383	10	10	0	0	60s	100	1	3016
r	1127	1383	10	10	0	0	60s	100	1	3016
r	1398	792	10	10	0	0	60s	100	1	3017
r	1410	801	10	10	0	0	60s	100	1	3017
r	1377	829	10	10	0	0	60s	100	1	3017
r	1388	830	10	10	0	0	60s	100	1	3017
r	1363	834	10	10	0	0	60s	100	1	3017
r	1368	834	10	10	0	0	60s	100	1	3017
r	1352	846	10	10	0	0	60s	100	1	3017
r	1369	846	10	10	0	0	60s	100	1	3017
r	1398	850	10	10	0	0	60s	100	1	3017
r	1366	859	10	10	0	0	60s	100	1	3017
r	1372	866	10	10	0	0	60s	100	1	3017
r	1367	871	10	10	0	0	60s	100	1	3017
r	1373	891	10	10	0	0	60s	100	1	3017
r	1402	912	10	10	0	0	60s	100	1	3017
r	1375	914	10	10	0	0	60s	100	1	3017
r	1413	921	10	10	0	0	60s	100	1	3017
r	1403	932	10	10	0	0	60s	100	1	3017
r	1274	933	10	10	0	0	60s	100	1	3017
r	1431	942	10	10	0	0	60s	100	1	3017
r	1273	954	10	10	0	0	60s	100	1	3017
r	1285	968	10	10	0	0	60s	100	1	3017
r	1357	988	10	10	0	0	60s	100	1	3017
r	1289	992	10	10	0	0	60s	100	1	3017
r	1270	995	10	10	0	0	60s	100	1	3017
r	1420	1001	10	10	0	0	60s	100	1	3017
r	1425	1004	10	10	0	0	60s	100	1	3017
r	1271	1015	10	10	0	0	60s	100	1	3017
r	1418	1017	10	10	0	0	60s	100	1	3017
r	1337	1018	10	10	0	0	60s	100	1	3017
r	1343	1022	10	10	0	0	60s	100	1	3017
r	1385	1033	10	10	0	0	60s	100	1	3017
r	1396	1033	10	10	0	0	60s	100	1	3017
r	1389	1037	10	10	0	0	60s	100	1	3017
r	1358	1043	10	10	0	0	60s	100	1	3017
r	1285	1045	10	10	0	0	60s	100	1	3017
r	1347	1059	10	10	0	0	60s	100	1	3017
r	1273	1063	10	10	0	0	60s	100	1	3017
r	1323	1063	10	10	0	0	60s	100	1	3017
r	1345	1063	10	10	0	0	60s	100	1	3017
r	1309	1071	10	10	0	0	60s	100	1	3017
r	1341	1077	10	10	0	0	60s	100	1	3017
r	1391	1080	10	10	0	0	60s	100	1	3017
r	1346	1090	10	10	0	0	60s	100	1	3017
r	1356	1098	10	10	0	0	60s	100	1	3017
r	1213	1148	10	10	0	0	60s	100	1	3017
r	1287	1168	10	10	0	0	60s	100	1	3017
r	1234	1169	10	10	0	0	60s	100	1	3017
r	1196	1180	10	10	0	0	60s	100	1	3017
r	1205	1180	10	10	0	0	60s	100	1	3017
r	1248	1182	10	10	0	0	60s	100	1	3017
r	1232	1187	10	10	0	0	60s	100	1	3017
r	1234	1188	10	10	0	0	60s	100	1	3017
r	1252	1189	10	10	0	0	60s	100	1	3017
r	1272	1189	10	10	0	0	60s	100	1	3017
r	1321	1189	10	10	0	0	60s	100	1	3017
r	1259	1196	10	10	0	0	60s	100	1	3017
r	1187	1198	10	10	0	0	60s	100	1	3017
r	1246	1216	10	10	0	0	60s	100	1	3017
r	1245	1236	10	10	0	0	60s	100	1	3017
r	1247	1247	10	10	0	0	60s	100	1	3017
r	1211	1258	10	10	0	0	60s	100	1	3017
r	1274	1266	10	10	0	0	60s	100	1	3017
r	1192	1272	10	10	0	0	60s	100	1	3017
r	1239	1278	10	10	0	0	60s	100	1	3017
r	1231	1286	10	10	0	0	60s	100	1	3017
r	1207	1303	10	10	0	0	60s	100	1	3017
r	1199	1318	10	10	0	0	60s	100	1	3017
r	1187	1320	10	10	0	0	60s	100	1	3017
r	1212	1325	10	10	0	0	60s	100	1	3017
r	1229	1343	10	10	0	0	60s	100	1	3017
r	1168	1348	10	10	0	0	60s	100	1	3017
r	1259	1349	10	10	0	0	60s	100	1	3017
r	1250	1352	10	10	0	0	60s	100	1	3017
r	1194	1353	10	10	0	0	60s	100	1	3017
r	1189	1354	10	10	0	0	60s	100	1	3017
r	1262	1356	10	10	0	0	60s	100	1	3017
r	1153	1364	10	10	0	0	60s	100	1	3017
r	1179	1370	10	10	0	0	60s	100	1	3017
r	1187	1373	10	10	0	0	60s	100	1	3017
r	1158	1378	10	10	0	0	60s	100	1	3017
r	1438	1138	10	10	0	0	60s	100	1	3018
r	1385	1142	10	10	0	0	60s	100	1	3018
r	1419	1143	10	10	0	0	60s	100	1	3018
r	1415	1154	10	10	0	0	60s	100	1	3018
r	1375	1160	10	10	0	0	60s	100	1	3018
r	1434	1161	10	10	0	0	60s	100	1	3018
r	1419	1171	10	10	0	0	60s	100	1	3018
r	1421	1174	10	10	0	0	60s	100	1	3018
r	1376	1186	10	10	0	0	60s	100	1	3018
r	1398	1192	10	10	0	0	60s	100	1	3018
r	1379	1199	10	10	0	0	60s	100	1	3018
r	1323	1204	10	10	0	0	60s	100	1	3018
r	1389	1208	10	10	0	0	60s	100	1	3018
r	1407	1214	10	10	0	0	60s	100	1	3018
r	1294	1221	10	10	0	0	60s	100	1	3018
r	1396	1224	10	10	0	0	60s	100	1	3018
r	1300	1242	10	10	0	0	60s	100	1	3018
r	1390	1243	10	10	0	0	60s	100	1	3018
r	1384	1244	10	10	0	0	60s	100	1	3018
r	1323	1247	10	10	0	0	60s	100	1	3018
r	1374	1251	10	10	0	0	60s	100	1	3018
r	1330	1254	10	10	0	0	60s	100	1	3018
r	1402	1256	10	10	0	0	60s	100	1	3018
r	1384	1262	10	10	0	0	60s	100	1	3018
r	1329	1264	10	10	0	0	60s	100	1	3018
r	1295	1265	10	10	0	0	60s	100	1	3018
r	1345	1267	10	10	0	0	60s	100	1	3018
r	1303	1270	10	10	0	0	60s	100	1	3018
r	1384	1272	10	10	0	0	60s	100	1	3018
r	1393	1276	10	10	0	0	60s	100	1	3018
r	1300	1278	10	10	0	0	60s	100	1	3018
r	1321	1281	10	10	0	0	60s	100	1	3018
r	1299	1294	10	10	0	0	60s	100	1	3018
r	1301	1294	10	10	0	0	60s	100	1	3018
r	1372	1294	10	10	0	0	60s	100	1	3018
r	1346	1295	10	10	0	0	60s	100	1	3018
r	1417	1311	10	10	0	0	60s	100	1	3018
r	1301	1312	10	10	0	0	60s	100	1	3018
r	1273	1318	10	10	0	0	60s	100	1	3018
r	1317	1321	10	10	0	0	60s	100	1	3018
r	1336	1331	10	10	0	0	60s	100	1	3018
r	1377	1341	10	10	0	0	60s	100	1	3018
r	1396	1368	10	10	0	0	60s	100	1	3018
r	1401	1370	10	10	0	0	60s	100	1	3018
r	1035	571	10	10	0	0	60s	100	1	3001
r	1005	579	10	10	0	0	60s	100	1	3001
r	1010	595	10	10	0	0	60s	100	1	3001
r	1077	599	10	10	0	0	60s	100	1	3001
r	1015	605	10	10	0	0	60s	100	1	3001
r	1071	607	10	10	0	0	60s	100	1	3001
r	1048	642	10	10	0	0	60s	100	1	3001
r	1102	645	10	10	0	0	60s	100	1	3001
r	1096	654	10	10	0	0	60s	100	1	3001
r	1033	655	10	10	0	0	60s	100	1	3001
r	1157	656	10	10	0	0	60s	100	1	3001
r	1024	669	10	10	0	0	60s	100	1	3001
r	1181	669	10	10	0	0	60s	100	1	3001
r	621	683	10	10	0	0	60s	100	1	3001
r	1029	690	10	10	0	0	60s	100	1	3001
r	1012	694	10	10	0	0	60s	100	1	3001
r	598	697	10	10	0	0	60s	100	1	3001
r	639	699	10	10	0	0	60s	100	1	3001
r	1026	699	10	10	0	0	60s	100	1	3001
r	1022	707	10	10	0	0	60s	100	1	3001
r	1152	715	10	10	0	0	60s	100	1	3001
r	1160	717	10	10	0	0	60s	100	1	3001
r	619	720	10	10	0	0	60s	100	1	3001
r	1140	733	10	10	0	0	60s	100	1	3001
r	1041	736	10	10	0	0	60s	100	1	3001
r	1145	737	10	10	0	0	60s	100	1	3001
r	1151	737	10	10	0	0	60s	100	1	3001
r	1043	742	10	10	0	0	60s	100	1	3001
r	1043	744	10	10	0	0	60s	100	1	3001
r	1051	749	10	10	0	0	60s	100	1	3001
r	1118	750	10	10	0	0	60s	100	1	3001
r	1009	752	10	10	0	0	60s	100	1	3001
r	1119	763	10	10	0	0	60s	100	1	3001
r	1026	766	10	10	0	0	60s	100	1	3001
r	1070	769	10	10	0	0	60s	100	1	3001
r	660	770	10	10	0	0	60s	100	1	3001
r	395	775	10	10	0	0	60s	100	1	3001
r	1052	775	10	10	0	0	60s	100	1	3001
r	682	781	10	10	0	0	60s	100	1	3001
r	383	782	10	10	0	0	60s	100	1	3001
r	663	782	10	10	0	0	60s	100	1	3001
r	670	783	10	10	0	0	60s	100	1	3001
r	682	786	10	10	0	0	60s	100	1	3001
r	1014	791	10	10	0	0	60s	100	1	3001
r	1034	791	10	10	0	0	60s	100	1	3001
r	366	794	10	10	0	0	60s	100	1	3001
r	1058	794	10	10	0	0	60s	100	1	3001
r	1056	800	10	10	0	0	60s	100	1	3001
r	526	802	10	10	0	0	60s	100	1	3001
r	936	812	10	10	0	0	60s	100	1	3001
r	982	814	10	10	0	0	60s	100	1	3001
r	930	817	10	10	0	0	60s	100	1	3001
r	977	817	10	10	0	0	60s	100	1	3001
r	1027	817	10	10	0	0	60s	100	1	3001
r	885	819	10	10	0	0	60s	100	1	3001
r	1076	819	10	10	0	0	60s	100	1	3001
r	617	820	10	10	0	0	60s	100	1	3001
r	375	821	10	10	0	0	60s	100	1	3001
r	994	824	10	10	0	0	60s	100	1	3001
r	1012	824	10	10	0	0	60s	100	1	3001
r	751	827	10	10	0	0	60s	100	1	3001
r	959	828	10	10	0	0	60s	100	1	3001
r	422	831	10	10	0	0	60s	100	1	3001
r	583	831	10	10	0	0	60s	100	1	3001
r	660	831	10	10	0	0	60s	100	1	3001
r	927	831	10	10	0	0	60s	100	1	3001
r	1069	831	10	10	0	0	60s	100	1	3001
r	472	832	10	10	0	0	60s	100	1	3001
r	493	832	10	10	0	0	60s	100	1	3001
r	1059	833	10	10	0	0	60s	100	1	3001
r	314	837	10	10	0	0	60s	100	1	3001
r	690	837	10	10	0	0	60s	100	1	3001
r	678	838	10	10	0	0	60s	100	1	3001
r	915	838	10	10	0	0	60s	100	1	3001
r	617	839	10	10	0	0	60s	100	1	3001
r	803	839	10	10	0	0	60s	100	1	3001
r	596	842	10	10	0	0	60s	100	1	3001
r	783	842	10	10	0	0	60s	100	1	3001
r	341	844	10	10	0	0	60s	100	1	3001
r	490	844	10	10	0	0	60s	100	1	3001
r	472	845	10	10	0	0	60s	100	1	3001
r	790	846	10	10	0	0	60s	100	1	3001
r	403	847	10	10	0	0	60s	100	1	3001
r	1022	847	10	10	0	0	60s	100	1	3001
r	386	851	10	10	0	0	60s	100	1	3001
r	742	852	10	10	0	0	60s	100	1	3001
r	791	855	10	10	0	0	60s	100	1	3001
r	801	856	10	10	0	0	60s	100	1	3001
r	720	858	10	10	0	0	60s	100	1	3001
r	355	860	10	10	0	0	60s	100	1	3001
r	241	865	10	10	0	0	60s	100	1	3001
r	304	865	10	10	0	0	60s	100	1	3001
r	283	866	10	10	0	0	60s	100	1	3001
r	994	866	10	10	0	0	60s	100	1	3001
r	961	868	10	10	0	0	60s	100	1	3001
r	236	870	10	10	0	0	60s	100	1	3001
r	363	870	10	10	0	0	60s	100	1	3001
r	684	870	10	10	0	0	60s	100	1	3001
r	999	872	10	10	0	0	60s	100	1	3001
r	408	873	10	10	0	0	60s	100	1	3001
r	192	875	10	10	0	0	60s	100	1	3001
r	370	875	10	10	0	0	60s	100	1	3001
r	253	880	10	10	0	0	60s	100	1	3001
r	1073	880	10	10	0	0	60s	100	1	3001
r	1028	883	10	10	0	0	60s	100	1	3001
r	993	884	10	10	0	0	60s	100	1	3001
r	348	888	10	10	0	0	60s	100	1	3001
r	297	895	10	10	0	0	60s	100	1	3001
r	349	895	10	10	0	0	60s	100	1	3001
r	415	896	10	10	0	0	60s	100	1	3001
r	1018	896	10	10	0	0	60s	100	1	3001
r	268	898	10	10	0	0	60s	100	1	3001
r	401	898	10	10	0	0	60s	100	1	3001
r	247	903	10	10	0	0	60s	100	1	3001
r	1005	904	10	10	0	0	60s	100	1	3001
r	1060	905	10	10	0	0	60s	100	1	3001
r	1061	907	10	10	0	0	60s	100	1	3001
r	295	927	10	10	0	0	60s	100	1	3001
r	298	928	10	10	0	0	60s	100	1	3001
r	783	930	10	10	0	0	60s	100	1	3001
r	287	932	10	10	0	0	60s	100	1	3001
r	899	934	10	10	0	0	60s	100	1	3001
r	433	938	10	10	0	0	60s	100	1	3001
r	799	943	10	10	0	0	60s	100	1	3001
r	420	947	10	10	0	0	60s	100	1	3001
r	877	954	10	10	0	0	60s	100	1	3001
r	291	960	10	10	0	0	60s	100	1	3001
r	270	967	10	10	0	0	60s	100	1	3001
r	897	967	10	10	0	0	60s	100	1	3001
r	431	969	10	10	0	0	60s	100	1	3001
r	410	970	10	10	0	0	60s	100	1	3001
r	300	975	10	10	0	0	60s	100	1	3001
r	258	979	10	10	0	0	60s	100	1	3001
r	451	983	10	10	0	0	60s	100	1	3001
r	412	991	10	10	0	0	60s	100	1	3001
r	252	997	10	10	0	0	60s	100	1	3001
r	287	999	10	10	0	0	60s	100	1	3001
r	273	1010	10	10	0	0	60s	100	1	3001
r	261	1011	10	10	0	0	60s	100	1	3001
r	246	1013	10	10	0	0	60s	100	1	3001
r	314	1039	10	10	0	0	60s	100	1	3001
r	320	1039	10	10	0	0	60s	100	1	3001
r	296	1056	10	10	0	0	60s	100	1	3001
r	341	1064	10	10	0	0	60s	100	1	3001
r	346	1073	10	10	0	0	60s	100	1	3001
r	319	1078	10	10	0	0	60s	100	1	3001
r	378	1086	10	10	0	0	60s	100	1	3001
r	330	1090	10	10	0	0	60s	100	1	3001
r	346	1109	10	10	0	0	60s	100	1	3001
r	323	1113	10	10	0	0	60s	100	1	3001
r	362	1127	10	10	0	0	60s	100	1	3001

g	881	614	20	20	0	0	1800s	100	1	3008
g	434	374	20	20	0	0	1800s	100	1	3009
g	1106	319	20	20	0	0	1800s	100	1	3028
g	839	380	20	20	0	0	1800s	100	1	3029
g	1386	1325	20	20	0	0	1800s	100	1	3058
g	1167	1315	20	20	0	0	1800s	100	1	3059
