//type	cx	cy	sx	sy	z	dir	time	percent	count	vnum
//quest_mob
r	217	924	10	10	0	0	60s	100	1	3019
r	216	927	10	10	0	0	60s	100	1	3019
r	250	929	10	10	0	0	60s	100	1	3019
r	247	930	10	10	0	0	60s	100	1	3019
r	227	942	10	10	0	0	60s	100	1	3019
r	236	946	10	10	0	0	60s	100	1	3019
r	243	955	10	10	0	0	60s	100	1	3019
r	228	965	10	10	0	0	60s	100	1	3019
r	254	965	10	10	0	0	60s	100	1	3019
r	238	966	10	10	0	0	60s	100	1	3019
r	219	968	10	10	0	0	60s	100	1	3019
r	220	975	10	10	0	0	60s	100	1	3019
r	215	976	10	10	0	0	60s	100	1	3019
r	226	984	10	10	0	0	60s	100	1	3019
r	242	990	10	10	0	0	60s	100	1	3019
r	215	1015	10	10	0	0	60s	100	1	3019
r	220	1020	10	10	0	0	60s	100	1	3019
r	224	1025	10	10	0	0	60s	100	1	3019
r	220	1034	10	10	0	0	60s	100	1	3019
r	213	1039	10	10	0	0	60s	100	1	3019
r	221	1043	10	10	0	0	60s	100	1	3019
r	156	1052	10	10	0	0	60s	100	1	3019
r	171	1069	10	10	0	0	60s	100	1	3019
r	177	1072	10	10	0	0	60s	100	1	3019
r	200	1074	10	10	0	0	60s	100	1	3019
r	187	1088	10	10	0	0	60s	100	1	3019
r	168	1104	10	10	0	0	60s	100	1	3019
r	180	1115	10	10	0	0	60s	100	1	3019
r	175	1119	10	10	0	0	60s	100	1	3019
r	197	1124	10	10	0	0	60s	100	1	3019
r	197	1130	10	10	0	0	60s	100	1	3019
r	187	1135	10	10	0	0	60s	100	1	3019
r	197	1144	10	10	0	0	60s	100	1	3019
r	201	1146	10	10	0	0	60s	100	1	3019
r	213	1148	10	10	0	0	60s	100	1	3019
r	174	1151	10	10	0	0	60s	100	1	3019
r	206	1164	10	10	0	0	60s	100	1	3019
r	182	1170	10	10	0	0	60s	100	1	3019
r	180	1180	10	10	0	0	60s	100	1	3019
r	185	1180	10	10	0	0	60s	100	1	3019
r	224	1180	10	10	0	0	60s	100	1	3019
r	195	1207	10	10	0	0	60s	100	1	3019
r	170	1225	10	10	0	0	60s	100	1	3019
r	188	1233	10	10	0	0	60s	100	1	3019
r	223	1252	10	10	0	0	60s	100	1	3019
r	180	1253	10	10	0	0	60s	100	1	3019
r	180	1262	10	10	0	0	60s	100	1	3019
r	214	1280	10	10	0	0	60s	100	1	3019
r	206	1282	10	10	0	0	60s	100	1	3019
r	230	1285	10	10	0	0	60s	100	1	3019
r	203	1287	10	10	0	0	60s	100	1	3019
r	167	1306	10	10	0	0	60s	100	1	3019
r	198	1306	10	10	0	0	60s	100	1	3019
r	220	1308	10	10	0	0	60s	100	1	3019
r	176	1337	10	10	0	0	60s	100	1	3019
r	207	1344	10	10	0	0	60s	100	1	3019
r	195	1363	10	10	0	0	60s	100	1	3019
r	213	1365	10	10	0	0	60s	100	1	3019
r	210	1368	10	10	0	0	60s	100	1	3019
r	172	1372	10	10	0	0	60s	100	1	3019
r	192	1377	10	10	0	0	60s	100	1	3019
r	136	1380	10	10	0	0	60s	100	1	3019
r	187	1381	10	10	0	0	60s	100	1	3019
r	173	1389	10	10	0	0	60s	100	1	3019
r	242	661	10	10	0	0	60s	100	1	3020
r	249	661	10	10	0	0	60s	100	1	3020
r	245	667	10	10	0	0	60s	100	1	3020
r	149	674	10	10	0	0	60s	100	1	3020
r	228	691	10	10	0	0	60s	100	1	3020
r	151	698	10	10	0	0	60s	100	1	3020
r	134	707	10	10	0	0	60s	100	1	3020
r	243	729	10	10	0	0	60s	100	1	3020
r	224	730	10	10	0	0	60s	100	1	3020
r	125	731	10	10	0	0	60s	100	1	3020
r	138	733	10	10	0	0	60s	100	1	3020
r	208	733	10	10	0	0	60s	100	1	3020
r	226	737	10	10	0	0	60s	100	1	3020
r	100	762	10	10	0	0	60s	100	1	3020
r	215	767	10	10	0	0	60s	100	1	3020
r	94	774	10	10	0	0	60s	100	1	3020
r	105	778	10	10	0	0	60s	100	1	3020
r	101	783	10	10	0	0	60s	100	1	3020
r	214	786	10	10	0	0	60s	100	1	3020
r	114	795	10	10	0	0	60s	100	1	3020
r	91	798	10	10	0	0	60s	100	1	3020
r	114	812	10	10	0	0	60s	100	1	3020
r	102	813	10	10	0	0	60s	100	1	3020
r	230	816	10	10	0	0	60s	100	1	3020
r	221	831	10	10	0	0	60s	100	1	3020
r	116	848	10	10	0	0	60s	100	1	3020
r	149	849	10	10	0	0	60s	100	1	3020
r	292	850	10	10	0	0	60s	100	1	3020
r	249	856	10	10	0	0	60s	100	1	3020
r	110	862	10	10	0	0	60s	100	1	3020
r	108	866	10	10	0	0	60s	100	1	3020
r	161	868	10	10	0	0	60s	100	1	3020
r	243	868	10	10	0	0	60s	100	1	3020
r	247	876	10	10	0	0	60s	100	1	3020
r	157	884	10	10	0	0	60s	100	1	3020
r	175	894	10	10	0	0	60s	100	1	3020
r	171	923	10	10	0	0	60s	100	1	3020
r	174	940	10	10	0	0	60s	100	1	3020
r	170	948	10	10	0	0	60s	100	1	3020
r	203	956	10	10	0	0	60s	100	1	3020
r	173	959	10	10	0	0	60s	100	1	3020
r	197	961	10	10	0	0	60s	100	1	3020
r	185	965	10	10	0	0	60s	100	1	3020
r	274	968	10	10	0	0	60s	100	1	3020
r	172	972	10	10	0	0	60s	100	1	3020
r	290	975	10	10	0	0	60s	100	1	3020
r	297	975	10	10	0	0	60s	100	1	3020
r	295	980	10	10	0	0	60s	100	1	3020
r	278	993	10	10	0	0	60s	100	1	3020
r	318	1012	10	10	0	0	60s	100	1	3020
r	282	1018	10	10	0	0	60s	100	1	3020
r	273	1029	10	10	0	0	60s	100	1	3020
r	130	1034	10	10	0	0	60s	100	1	3020
r	259	1034	10	10	0	0	60s	100	1	3020
r	152	1039	10	10	0	0	60s	100	1	3020
r	162	1080	10	10	0	0	60s	100	1	3020
r	127	1081	10	10	0	0	60s	100	1	3020
r	139	1083	10	10	0	0	60s	100	1	3020
r	148	1085	10	10	0	0	60s	100	1	3020
r	162	1085	10	10	0	0	60s	100	1	3020
r	132	1095	10	10	0	0	60s	100	1	3020
r	120	1098	10	10	0	0	60s	100	1	3020
r	144	1102	10	10	0	0	60s	100	1	3020
r	132	1104	10	10	0	0	60s	100	1	3020
r	141	1109	10	10	0	0	60s	100	1	3020
r	128	1113	10	10	0	0	60s	100	1	3020
r	164	1137	10	10	0	0	60s	100	1	3020
r	128	1139	10	10	0	0	60s	100	1	3020
r	131	1147	10	10	0	0	60s	100	1	3020
r	158	1153	10	10	0	0	60s	100	1	3020
r	261	1155	10	10	0	0	60s	100	1	3020
r	284	1156	10	10	0	0	60s	100	1	3020
r	123	1157	10	10	0	0	60s	100	1	3020
r	257	1157	10	10	0	0	60s	100	1	3020
r	117	1178	10	10	0	0	60s	100	1	3020
r	152	1187	10	10	0	0	60s	100	1	3020
r	110	1195	10	10	0	0	60s	100	1	3020
r	111	1212	10	10	0	0	60s	100	1	3020
r	125	1216	10	10	0	0	60s	100	1	3020
r	136	1218	10	10	0	0	60s	100	1	3020
r	148	1219	10	10	0	0	60s	100	1	3020
r	131	1230	10	10	0	0	60s	100	1	3020
r	106	1235	10	10	0	0	60s	100	1	3020
r	102	1238	10	10	0	0	60s	100	1	3020
r	134	1243	10	10	0	0	60s	100	1	3020
r	118	1244	10	10	0	0	60s	100	1	3020
r	134	1259	10	10	0	0	60s	100	1	3020
r	135	1260	10	10	0	0	60s	100	1	3020
r	300	1293	10	10	0	0	60s	100	1	3020
r	249	1296	10	10	0	0	60s	100	1	3020
r	300	1300	10	10	0	0	60s	100	1	3020
r	242	1301	10	10	0	0	60s	100	1	3020
r	229	1321	10	10	0	0	60s	100	1	3020
r	238	1337	10	10	0	0	60s	100	1	3020
r	247	1345	10	10	0	0	60s	100	1	3020
r	207	1378	10	10	0	0	60s	100	1	3020
r	175	1397	10	10	0	0	60s	100	1	3020
r	216	1398	10	10	0	0	60s	100	1	3020
r	246	1400	10	10	0	0	60s	100	1	3020
r	240	1402	10	10	0	0	60s	100	1	3020
r	250	1412	10	10	0	0	60s	100	1	3020
r	266	1417	10	10	0	0	60s	100	1	3020
r	289	1420	10	10	0	0	60s	100	1	3020
r	245	1421	10	10	0	0	60s	100	1	3020
r	243	1446	10	10	0	0	60s	100	1	3020
r	290	680	10	10	0	0	60s	100	1	3021
r	307	692	10	10	0	0	60s	100	1	3021
r	320	699	10	10	0	0	60s	100	1	3021
r	319	703	10	10	0	0	60s	100	1	3021
r	293	707	10	10	0	0	60s	100	1	3021
r	285	708	10	10	0	0	60s	100	1	3021
r	268	711	10	10	0	0	60s	100	1	3021
r	287	714	10	10	0	0	60s	100	1	3021
r	256	723	10	10	0	0	60s	100	1	3021
r	285	732	10	10	0	0	60s	100	1	3021
r	286	734	10	10	0	0	60s	100	1	3021
r	277	742	10	10	0	0	60s	100	1	3021
r	310	746	10	10	0	0	60s	100	1	3021
r	291	748	10	10	0	0	60s	100	1	3021
r	267	755	10	10	0	0	60s	100	1	3021
r	257	761	10	10	0	0	60s	100	1	3021
r	281	764	10	10	0	0	60s	100	1	3021
r	265	779	10	10	0	0	60s	100	1	3021
r	354	791	10	10	0	0	60s	100	1	3021
r	349	792	10	10	0	0	60s	100	1	3021
r	324	798	10	10	0	0	60s	100	1	3021
r	337	799	10	10	0	0	60s	100	1	3021
r	360	800	10	10	0	0	60s	100	1	3021
r	274	802	10	10	0	0	60s	100	1	3021
r	325	803	10	10	0	0	60s	100	1	3021
r	255	815	10	10	0	0	60s	100	1	3021
r	302	817	10	10	0	0	60s	100	1	3021
r	260	819	10	10	0	0	60s	100	1	3021
r	291	819	10	10	0	0	60s	100	1	3021
r	356	820	10	10	0	0	60s	100	1	3021
r	268	821	10	10	0	0	60s	100	1	3021
r	356	823	10	10	0	0	60s	100	1	3021
r	375	823	10	10	0	0	60s	100	1	3021
r	267	826	10	10	0	0	60s	100	1	3021
r	334	826	10	10	0	0	60s	100	1	3021
r	290	833	10	10	0	0	60s	100	1	3021
r	333	835	10	10	0	0	60s	100	1	3021
r	360	835	10	10	0	0	60s	100	1	3021
r	329	849	10	10	0	0	60s	100	1	3021
r	329	1022	10	10	0	0	60s	100	1	3021
r	315	1033	10	10	0	0	60s	100	1	3021
r	410	1034	10	10	0	0	60s	100	1	3021
r	430	1037	10	10	0	0	60s	100	1	3021
r	361	1043	10	10	0	0	60s	100	1	3021
r	395	1046	10	10	0	0	60s	100	1	3021
r	323	1049	10	10	0	0	60s	100	1	3021
r	399	1057	10	10	0	0	60s	100	1	3021
r	358	1058	10	10	0	0	60s	100	1	3021
r	388	1058	10	10	0	0	60s	100	1	3021
r	394	1063	10	10	0	0	60s	100	1	3021
r	372	1065	10	10	0	0	60s	100	1	3021
r	323	1074	10	10	0	0	60s	100	1	3021
r	416	1076	10	10	0	0	60s	100	1	3021
r	429	1081	10	10	0	0	60s	100	1	3021
r	393	1090	10	10	0	0	60s	100	1	3021
r	343	1092	10	10	0	0	60s	100	1	3021
r	344	1109	10	10	0	0	60s	100	1	3021
r	339	1113	10	10	0	0	60s	100	1	3021
r	317	1114	10	10	0	0	60s	100	1	3021
r	350	1115	10	10	0	0	60s	100	1	3021
r	334	1122	10	10	0	0	60s	100	1	3021
r	318	1142	10	10	0	0	60s	100	1	3021
r	352	1145	10	10	0	0	60s	100	1	3021
r	345	1146	10	10	0	0	60s	100	1	3021
r	306	1150	10	10	0	0	60s	100	1	3021
r	341	1163	10	10	0	0	60s	100	1	3021
r	377	1168	10	10	0	0	60s	100	1	3021
r	367	1170	10	10	0	0	60s	100	1	3021
r	321	1176	10	10	0	0	60s	100	1	3021
r	371	1189	10	10	0	0	60s	100	1	3021
r	368	1193	10	10	0	0	60s	100	1	3021
r	370	1194	10	10	0	0	60s	100	1	3021
r	354	1207	10	10	0	0	60s	100	1	3021
r	368	1236	10	10	0	0	60s	100	1	3021
r	334	1241	10	10	0	0	60s	100	1	3021
r	355	1278	10	10	0	0	60s	100	1	3021
r	346	1286	10	10	0	0	60s	100	1	3021
r	327	1290	10	10	0	0	60s	100	1	3021
r	339	1294	10	10	0	0	60s	100	1	3021
r	338	1304	10	10	0	0	60s	100	1	3021
r	350	1316	10	10	0	0	60s	100	1	3021
r	363	1329	10	10	0	0	60s	100	1	3021
r	341	1336	10	10	0	0	60s	100	1	3021
r	347	1336	10	10	0	0	60s	100	1	3021
r	355	1336	10	10	0	0	60s	100	1	3021
r	360	1336	10	10	0	0	60s	100	1	3021
r	359	1340	10	10	0	0	60s	100	1	3021
r	375	1344	10	10	0	0	60s	100	1	3021
r	333	1345	10	10	0	0	60s	100	1	3021
r	347	1347	10	10	0	0	60s	100	1	3021
r	369	1350	10	10	0	0	60s	100	1	3021
r	352	1355	10	10	0	0	60s	100	1	3021
r	336	1369	10	10	0	0	60s	100	1	3021
r	348	1370	10	10	0	0	60s	100	1	3021
r	324	1382	10	10	0	0	60s	100	1	3021
r	311	1408	10	10	0	0	60s	100	1	3021
r	316	1421	10	10	0	0	60s	100	1	3021
r	234	201	10	10	0	0	60s	100	1	3025
r	329	270	10	10	0	0	60s	100	1	3025
r	420	277	10	10	0	0	60s	100	1	3025
r	379	282	10	10	0	0	60s	100	1	3025
r	413	282	10	10	0	0	60s	100	1	3025
r	378	290	10	10	0	0	60s	100	1	3025
r	337	292	10	10	0	0	60s	100	1	3025
r	326	293	10	10	0	0	60s	100	1	3025
r	313	294	10	10	0	0	60s	100	1	3025
r	412	295	10	10	0	0	60s	100	1	3025
r	428	299	10	10	0	0	60s	100	1	3025
r	336	305	10	10	0	0	60s	100	1	3025
r	317	310	10	10	0	0	60s	100	1	3025
r	323	312	10	10	0	0	60s	100	1	3025
r	367	319	10	10	0	0	60s	100	1	3025
r	364	322	10	10	0	0	60s	100	1	3025
r	361	326	10	10	0	0	60s	100	1	3025
r	276	327	10	10	0	0	60s	100	1	3025
r	337	336	10	10	0	0	60s	100	1	3025
r	215	339	10	10	0	0	60s	100	1	3025
r	267	339	10	10	0	0	60s	100	1	3025
r	277	343	10	10	0	0	60s	100	1	3025
r	258	348	10	10	0	0	60s	100	1	3025
r	306	362	10	10	0	0	60s	100	1	3025
r	328	371	10	10	0	0	60s	100	1	3025
r	275	387	10	10	0	0	60s	100	1	3025
r	236	400	10	10	0	0	60s	100	1	3025
r	265	407	10	10	0	0	60s	100	1	3025
r	244	415	10	10	0	0	60s	100	1	3025
r	288	416	10	10	0	0	60s	100	1	3025
r	215	423	10	10	0	0	60s	100	1	3025
r	278	429	10	10	0	0	60s	100	1	3025
r	260	430	10	10	0	0	60s	100	1	3025
r	265	432	10	10	0	0	60s	100	1	3025
r	267	442	10	10	0	0	60s	100	1	3025
r	203	443	10	10	0	0	60s	100	1	3025
r	224	443	10	10	0	0	60s	100	1	3025
r	259	446	10	10	0	0	60s	100	1	3025
r	208	449	10	10	0	0	60s	100	1	3025
r	225	454	10	10	0	0	60s	100	1	3025
r	260	461	10	10	0	0	60s	100	1	3025
r	221	464	10	10	0	0	60s	100	1	3025
r	239	464	10	10	0	0	60s	100	1	3025
r	233	469	10	10	0	0	60s	100	1	3025
r	236	469	10	10	0	0	60s	100	1	3025
r	234	479	10	10	0	0	60s	100	1	3025
r	264	480	10	10	0	0	60s	100	1	3025
r	270	481	10	10	0	0	60s	100	1	3025
r	223	482	10	10	0	0	60s	100	1	3025
r	229	482	10	10	0	0	60s	100	1	3025
r	201	498	10	10	0	0	60s	100	1	3025
r	199	499	10	10	0	0	60s	100	1	3025
r	256	502	10	10	0	0	60s	100	1	3025
r	196	509	10	10	0	0	60s	100	1	3025
r	209	511	10	10	0	0	60s	100	1	3025
r	217	512	10	10	0	0	60s	100	1	3025
r	208	514	10	10	0	0	60s	100	1	3025
r	207	534	10	10	0	0	60s	100	1	3025
r	265	540	10	10	0	0	60s	100	1	3025
r	241	541	10	10	0	0	60s	100	1	3025
r	200	542	10	10	0	0	60s	100	1	3025
r	253	557	10	10	0	0	60s	100	1	3025
r	271	559	10	10	0	0	60s	100	1	3025
r	268	563	10	10	0	0	60s	100	1	3025
r	181	566	10	10	0	0	60s	100	1	3025
r	195	566	10	10	0	0	60s	100	1	3025
r	269	567	10	10	0	0	60s	100	1	3025
r	225	574	10	10	0	0	60s	100	1	3025
r	193	576	10	10	0	0	60s	100	1	3025
r	213	585	10	10	0	0	60s	100	1	3025
r	243	589	10	10	0	0	60s	100	1	3025
r	223	594	10	10	0	0	60s	100	1	3025
r	274	600	10	10	0	0	60s	100	1	3025
r	240	603	10	10	0	0	60s	100	1	3025
r	198	604	10	10	0	0	60s	100	1	3025
r	278	604	10	10	0	0	60s	100	1	3025
r	240	616	10	10	0	0	60s	100	1	3025
r	289	622	10	10	0	0	60s	100	1	3025
r	253	624	10	10	0	0	60s	100	1	3025
r	157	642	10	10	0	0	60s	100	1	3025
r	827	750	10	10	0	0	60s	100	1	3025
r	833	750	10	10	0	0	60s	100	1	3025
r	905	754	10	10	0	0	60s	100	1	3025
r	859	760	10	10	0	0	60s	100	1	3025
r	847	761	10	10	0	0	60s	100	1	3025
r	925	768	10	10	0	0	60s	100	1	3025
r	850	770	10	10	0	0	60s	100	1	3025
r	829	775	10	10	0	0	60s	100	1	3025
r	919	779	10	10	0	0	60s	100	1	3025
r	822	782	10	10	0	0	60s	100	1	3025
r	912	784	10	10	0	0	60s	100	1	3025
r	817	791	10	10	0	0	60s	100	1	3025
r	890	795	10	10	0	0	60s	100	1	3025
r	842	810	10	10	0	0	60s	100	1	3025
r	869	817	10	10	0	0	60s	100	1	3025
r	849	826	10	10	0	0	60s	100	1	3025
r	869	831	10	10	0	0	60s	100	1	3025
r	903	834	10	10	0	0	60s	100	1	3025
r	908	834	10	10	0	0	60s	100	1	3025
r	864	844	10	10	0	0	60s	100	1	3025
r	841	849	10	10	0	0	60s	100	1	3025
r	804	854	10	10	0	0	60s	100	1	3025
r	864	861	10	10	0	0	60s	100	1	3025
r	823	864	10	10	0	0	60s	100	1	3025
r	835	875	10	10	0	0	60s	100	1	3025
r	845	880	10	10	0	0	60s	100	1	3025
r	823	882	10	10	0	0	60s	100	1	3025
r	845	888	10	10	0	0	60s	100	1	3025
r	800	889	10	10	0	0	60s	100	1	3025
r	779	897	10	10	0	0	60s	100	1	3025
r	801	903	10	10	0	0	60s	100	1	3025
r	766	904	10	10	0	0	60s	100	1	3025
r	801	904	10	10	0	0	60s	100	1	3025
r	751	915	10	10	0	0	60s	100	1	3025
r	786	915	10	10	0	0	60s	100	1	3025
r	817	918	10	10	0	0	60s	100	1	3025
r	771	922	10	10	0	0	60s	100	1	3025
r	746	923	10	10	0	0	60s	100	1	3025
r	766	933	10	10	0	0	60s	100	1	3025
r	809	936	10	10	0	0	60s	100	1	3025
r	868	936	10	10	0	0	60s	100	1	3025
r	789	940	10	10	0	0	60s	100	1	3025
r	743	942	10	10	0	0	60s	100	1	3025
r	854	947	10	10	0	0	60s	100	1	3025
r	895	947	10	10	0	0	60s	100	1	3025
r	722	948	10	10	0	0	60s	100	1	3025
r	868	959	10	10	0	0	60s	100	1	3025
r	726	961	10	10	0	0	60s	100	1	3025
r	732	970	10	10	0	0	60s	100	1	3025
r	865	979	10	10	0	0	60s	100	1	3025
r	784	988	10	10	0	0	60s	100	1	3025
r	790	1005	10	10	0	0	60s	100	1	3025
r	809	1005	10	10	0	0	60s	100	1	3025
r	781	1010	10	10	0	0	60s	100	1	3025
r	837	1012	10	10	0	0	60s	100	1	3025
r	805	1014	10	10	0	0	60s	100	1	3025
r	768	1020	10	10	0	0	60s	100	1	3025
r	804	1020	10	10	0	0	60s	100	1	3025
r	774	1024	10	10	0	0	60s	100	1	3025
r	784	1030	10	10	0	0	60s	100	1	3025
r	800	1036	10	10	0	0	60s	100	1	3025
r	790	1038	10	10	0	0	60s	100	1	3025
r	803	1042	10	10	0	0	60s	100	1	3025
r	803	1047	10	10	0	0	60s	100	1	3025
r	774	1057	10	10	0	0	60s	100	1	3025
r	799	1076	10	10	0	0	60s	100	1	3025
r	811	1076	10	10	0	0	60s	100	1	3025
r	794	1080	10	10	0	0	60s	100	1	3025
r	806	1087	10	10	0	0	60s	100	1	3025
r	783	1102	10	10	0	0	60s	100	1	3025
r	818	1103	10	10	0	0	60s	100	1	3025
r	817	1107	10	10	0	0	60s	100	1	3025
r	798	1115	10	10	0	0	60s	100	1	3025
r	789	1134	10	10	0	0	60s	100	1	3025
r	833	1139	10	10	0	0	60s	100	1	3025
r	793	1145	10	10	0	0	60s	100	1	3025
r	813	1151	10	10	0	0	60s	100	1	3025
r	845	1154	10	10	0	0	60s	100	1	3025
r	783	1174	10	10	0	0	60s	100	1	3025
r	799	1186	10	10	0	0	60s	100	1	3025
r	814	1186	10	10	0	0	60s	100	1	3025
r	802	1189	10	10	0	0	60s	100	1	3025
r	794	1191	10	10	0	0	60s	100	1	3025
r	853	1210	10	10	0	0	60s	100	1	3025
r	817	1216	10	10	0	0	60s	100	1	3025
r	832	1219	10	10	0	0	60s	100	1	3025
r	852	1239	10	10	0	0	60s	100	1	3025
r	876	1239	10	10	0	0	60s	100	1	3025
r	833	1246	10	10	0	0	60s	100	1	3025
r	839	1263	10	10	0	0	60s	100	1	3025
r	819	1266	10	10	0	0	60s	100	1	3025
r	796	1278	10	10	0	0	60s	100	1	3025
r	805	1279	10	10	0	0	60s	100	1	3025
r	803	1282	10	10	0	0	60s	100	1	3025
r	877	1282	10	10	0	0	60s	100	1	3025
r	581	1285	10	10	0	0	60s	100	1	3025
r	837	1288	10	10	0	0	60s	100	1	3025
r	794	1289	10	10	0	0	60s	100	1	3025
r	794	1291	10	10	0	0	60s	100	1	3025
r	878	1291	10	10	0	0	60s	100	1	3025
r	874	1295	10	10	0	0	60s	100	1	3025
r	905	1307	10	10	0	0	60s	100	1	3025
r	864	1320	10	10	0	0	60s	100	1	3025
r	884	1320	10	10	0	0	60s	100	1	3025
r	890	1345	10	10	0	0	60s	100	1	3025
r	865	1348	10	10	0	0	60s	100	1	3025
r	849	1351	10	10	0	0	60s	100	1	3025
r	882	1356	10	10	0	0	60s	100	1	3025
r	890	1359	10	10	0	0	60s	100	1	3025
r	899	1365	10	10	0	0	60s	100	1	3025
r	921	1374	10	10	0	0	60s	100	1	3025
r	820	1392	10	10	0	0	60s	100	1	3025
r	843	1394	10	10	0	0	60s	100	1	3025
r	908	1401	10	10	0	0	60s	100	1	3025
r	892	1409	10	10	0	0	60s	100	1	3025
r	832	1411	10	10	0	0	60s	100	1	3025
r	838	1418	10	10	0	0	60s	100	1	3025
r	817	1421	10	10	0	0	60s	100	1	3025
r	768	1422	10	10	0	0	60s	100	1	3025
r	764	1423	10	10	0	0	60s	100	1	3025
r	837	1424	10	10	0	0	60s	100	1	3025
r	692	1426	10	10	0	0	60s	100	1	3025
r	908	1429	10	10	0	0	60s	100	1	3025
r	829	1431	10	10	0	0	60s	100	1	3025
r	874	1434	10	10	0	0	60s	100	1	3025
r	794	1435	10	10	0	0	60s	100	1	3025
r	827	1437	10	10	0	0	60s	100	1	3025
r	831	1437	10	10	0	0	60s	100	1	3025
r	877	1437	10	10	0	0	60s	100	1	3025
r	755	1438	10	10	0	0	60s	100	1	3025
r	775	1441	10	10	0	0	60s	100	1	3025
r	783	1444	10	10	0	0	60s	100	1	3025

g	376	1094	20	20	0	0	1800s	100	1	3068
g	346	841	20	20	0	0	1800s	100	1	3069
g	113	109	20	20	0	0	1800s	100	1	3088
g	611	1139	20	20	0	0	1800s	100	1	3089
g	533	801	20	20	0	0	1800s	100	1	3018
g	910	88	20	20	0	0	1800s	100	1	3019
