//type	cx	cy	sx	sy	z	dir	time	percent	count	vnum
//quest_mob
r	599	314	10	10	0	0	60s	100	1	3011
r	610	317	10	10	0	0	60s	100	1	3011
r	579	323	10	10	0	0	60s	100	1	3011
r	1110	324	10	10	0	0	60s	100	1	3011
r	567	325	10	10	0	0	60s	100	1	3011
r	1112	325	10	10	0	0	60s	100	1	3011
r	613	329	10	10	0	0	60s	100	1	3011
r	589	331	10	10	0	0	60s	100	1	3011
r	1120	334	10	10	0	0	60s	100	1	3011
r	551	348	10	10	0	0	60s	100	1	3011
r	552	348	10	10	0	0	60s	100	1	3011
r	589	356	10	10	0	0	60s	100	1	3011
r	1075	358	10	10	0	0	60s	100	1	3011
r	571	364	10	10	0	0	60s	100	1	3011
r	1052	370	10	10	0	0	60s	100	1	3011
r	1054	371	10	10	0	0	60s	100	1	3011
r	530	385	10	10	0	0	60s	100	1	3011
r	528	392	10	10	0	0	60s	100	1	3011
r	573	393	10	10	0	0	60s	100	1	3011
r	538	406	10	10	0	0	60s	100	1	3011
r	557	407	10	10	0	0	60s	100	1	3011
r	598	451	10	10	0	0	60s	100	1	3011
r	583	464	10	10	0	0	60s	100	1	3011
r	614	468	10	10	0	0	60s	100	1	3011
r	584	476	10	10	0	0	60s	100	1	3011
r	576	478	10	10	0	0	60s	100	1	3011
r	577	479	10	10	0	0	60s	100	1	3011
r	599	482	10	10	0	0	60s	100	1	3011
r	587	488	10	10	0	0	60s	100	1	3011
r	649	499	10	10	0	0	60s	100	1	3011
r	629	501	10	10	0	0	60s	100	1	3011
r	655	501	10	10	0	0	60s	100	1	3011
r	614	502	10	10	0	0	60s	100	1	3011
r	706	504	10	10	0	0	60s	100	1	3011
r	668	524	10	10	0	0	60s	100	1	3011
r	694	524	10	10	0	0	60s	100	1	3011
r	625	525	10	10	0	0	60s	100	1	3011
r	623	529	10	10	0	0	60s	100	1	3011
r	642	532	10	10	0	0	60s	100	1	3011
r	639	533	10	10	0	0	60s	100	1	3011
r	708	537	10	10	0	0	60s	100	1	3011
r	645	542	10	10	0	0	60s	100	1	3011
r	695	542	10	10	0	0	60s	100	1	3011
r	716	543	10	10	0	0	60s	100	1	3011
r	738	548	10	10	0	0	60s	100	1	3011
r	665	549	10	10	0	0	60s	100	1	3011
r	702	549	10	10	0	0	60s	100	1	3011
r	741	561	10	10	0	0	60s	100	1	3011
r	733	562	10	10	0	0	60s	100	1	3011
r	636	563	10	10	0	0	60s	100	1	3011
r	602	566	10	10	0	0	60s	100	1	3011
r	687	569	10	10	0	0	60s	100	1	3011
r	664	575	10	10	0	0	60s	100	1	3011
r	729	580	10	10	0	0	60s	100	1	3011
r	624	581	10	10	0	0	60s	100	1	3011
r	628	582	10	10	0	0	60s	100	1	3011
r	741	585	10	10	0	0	60s	100	1	3011
r	670	586	10	10	0	0	60s	100	1	3011
r	731	587	10	10	0	0	60s	100	1	3011
r	705	590	10	10	0	0	60s	100	1	3011
r	697	591	10	10	0	0	60s	100	1	3011
r	732	600	10	10	0	0	60s	100	1	3011
r	697	603	10	10	0	0	60s	100	1	3011
r	613	607	10	10	0	0	60s	100	1	3011
r	721	607	10	10	0	0	60s	100	1	3011
r	631	610	10	10	0	0	60s	100	1	3011
r	641	619	10	10	0	0	60s	100	1	3011
r	698	621	10	10	0	0	60s	100	1	3011
r	636	622	10	10	0	0	60s	100	1	3011
r	721	622	10	10	0	0	60s	100	1	3011
r	623	623	10	10	0	0	60s	100	1	3011
r	629	624	10	10	0	0	60s	100	1	3011
r	682	626	10	10	0	0	60s	100	1	3011
r	629	634	10	10	0	0	60s	100	1	3011
r	632	634	10	10	0	0	60s	100	1	3011
r	646	634	10	10	0	0	60s	100	1	3011
r	683	779	10	10	0	0	60s	100	1	3011
r	696	779	10	10	0	0	60s	100	1	3011
r	692	792	10	10	0	0	60s	100	1	3011
r	634	809	10	10	0	0	60s	100	1	3011
r	562	816	10	10	0	0	60s	100	1	3011
r	631	824	10	10	0	0	60s	100	1	3011
r	675	825	10	10	0	0	60s	100	1	3011
r	685	826	10	10	0	0	60s	100	1	3011
r	638	828	10	10	0	0	60s	100	1	3011
r	615	829	10	10	0	0	60s	100	1	3011
r	563	837	10	10	0	0	60s	100	1	3011
r	634	842	10	10	0	0	60s	100	1	3011
r	668	844	10	10	0	0	60s	100	1	3011
r	604	847	10	10	0	0	60s	100	1	3011
r	589	850	10	10	0	0	60s	100	1	3011
r	680	851	10	10	0	0	60s	100	1	3011
r	691	854	10	10	0	0	60s	100	1	3011
r	450	211	10	10	0	0	60s	100	1	3004
r	446	216	10	10	0	0	60s	100	1	3004
r	444	221	10	10	0	0	60s	100	1	3004
r	429	229	10	10	0	0	60s	100	1	3004
r	414	250	10	10	0	0	60s	100	1	3004
r	425	255	10	10	0	0	60s	100	1	3004
r	376	279	10	10	0	0	60s	100	1	3004
r	369	287	10	10	0	0	60s	100	1	3004
r	377	287	10	10	0	0	60s	100	1	3004
r	392	290	10	10	0	0	60s	100	1	3004
r	378	292	10	10	0	0	60s	100	1	3004
r	363	302	10	10	0	0	60s	100	1	3004
r	200	586	10	10	0	0	60s	100	1	3004
r	213	599	10	10	0	0	60s	100	1	3004
r	190	600	10	10	0	0	60s	100	1	3004
r	189	610	10	10	0	0	60s	100	1	3004
r	202	621	10	10	0	0	60s	100	1	3004
r	220	626	10	10	0	0	60s	100	1	3004
r	185	633	10	10	0	0	60s	100	1	3004
r	192	636	10	10	0	0	60s	100	1	3004
r	192	644	10	10	0	0	60s	100	1	3004
r	209	647	10	10	0	0	60s	100	1	3004
r	208	648	10	10	0	0	60s	100	1	3004
r	232	656	10	10	0	0	60s	100	1	3004
r	283	657	10	10	0	0	60s	100	1	3004
r	290	672	10	10	0	0	60s	100	1	3004
r	214	680	10	10	0	0	60s	100	1	3004
r	233	684	10	10	0	0	60s	100	1	3004
r	259	684	10	10	0	0	60s	100	1	3004
r	307	684	10	10	0	0	60s	100	1	3004
r	279	689	10	10	0	0	60s	100	1	3004
r	253	694	10	10	0	0	60s	100	1	3004
r	274	695	10	10	0	0	60s	100	1	3004
r	264	705	10	10	0	0	60s	100	1	3004
r	257	716	10	10	0	0	60s	100	1	3004
r	271	721	10	10	0	0	60s	100	1	3004
r	288	725	10	10	0	0	60s	100	1	3004
r	285	738	10	10	0	0	60s	100	1	3004
r	242	161	10	10	0	0	60s	100	1	3005
r	240	185	10	10	0	0	60s	100	1	3005
r	244	186	10	10	0	0	60s	100	1	3005
r	307	197	10	10	0	0	60s	100	1	3005
r	300	204	10	10	0	0	60s	100	1	3005
r	309	204	10	10	0	0	60s	100	1	3005
r	292	212	10	10	0	0	60s	100	1	3005
r	325	214	10	10	0	0	60s	100	1	3005
r	287	227	10	10	0	0	60s	100	1	3005
r	293	238	10	10	0	0	60s	100	1	3005
r	301	246	10	10	0	0	60s	100	1	3005
r	304	254	10	10	0	0	60s	100	1	3005
r	290	264	10	10	0	0	60s	100	1	3005
r	283	267	10	10	0	0	60s	100	1	3005
r	291	269	10	10	0	0	60s	100	1	3005
r	301	300	10	10	0	0	60s	100	1	3005
r	356	312	10	10	0	0	60s	100	1	3005
r	398	330	10	10	0	0	60s	100	1	3005
r	389	349	10	10	0	0	60s	100	1	3005
r	394	349	10	10	0	0	60s	100	1	3005
r	345	357	10	10	0	0	60s	100	1	3005
r	382	361	10	10	0	0	60s	100	1	3005
r	373	365	10	10	0	0	60s	100	1	3005
r	331	374	10	10	0	0	60s	100	1	3005
r	331	379	10	10	0	0	60s	100	1	3005
r	333	389	10	10	0	0	60s	100	1	3005
r	162	395	10	10	0	0	60s	100	1	3005
r	350	398	10	10	0	0	60s	100	1	3005
r	359	398	10	10	0	0	60s	100	1	3005
r	127	404	10	10	0	0	60s	100	1	3005
r	360	407	10	10	0	0	60s	100	1	3005
r	158	410	10	10	0	0	60s	100	1	3005
r	345	417	10	10	0	0	60s	100	1	3005
r	340	419	10	10	0	0	60s	100	1	3005
r	336	427	10	10	0	0	60s	100	1	3005
r	356	436	10	10	0	0	60s	100	1	3005
r	136	437	10	10	0	0	60s	100	1	3005
r	322	438	10	10	0	0	60s	100	1	3005
r	362	448	10	10	0	0	60s	100	1	3005
r	317	462	10	10	0	0	60s	100	1	3005
r	162	464	10	10	0	0	60s	100	1	3005
r	323	468	10	10	0	0	60s	100	1	3005
r	338	468	10	10	0	0	60s	100	1	3005
r	158	469	10	10	0	0	60s	100	1	3005
r	138	471	10	10	0	0	60s	100	1	3005
r	132	476	10	10	0	0	60s	100	1	3005
r	154	476	10	10	0	0	60s	100	1	3005
r	326	478	10	10	0	0	60s	100	1	3005
r	159	483	10	10	0	0	60s	100	1	3005
r	186	486	10	10	0	0	60s	100	1	3005
r	178	487	10	10	0	0	60s	100	1	3005
r	181	490	10	10	0	0	60s	100	1	3005
r	350	492	10	10	0	0	60s	100	1	3005
r	200	494	10	10	0	0	60s	100	1	3005
r	312	496	10	10	0	0	60s	100	1	3005
r	208	498	10	10	0	0	60s	100	1	3005
r	167	499	10	10	0	0	60s	100	1	3005
r	324	505	10	10	0	0	60s	100	1	3005
r	332	511	10	10	0	0	60s	100	1	3005
r	339	517	10	10	0	0	60s	100	1	3005
r	221	523	10	10	0	0	60s	100	1	3005
r	305	540	10	10	0	0	60s	100	1	3005
r	328	552	10	10	0	0	60s	100	1	3005
r	332	555	10	10	0	0	60s	100	1	3005
r	300	564	10	10	0	0	60s	100	1	3005
r	315	570	10	10	0	0	60s	100	1	3005
r	259	603	10	10	0	0	60s	100	1	3005
r	192	131	10	10	0	0	60s	100	1	3006
r	219	133	10	10	0	0	60s	100	1	3006
r	139	141	10	10	0	0	60s	100	1	3006
r	156	141	10	10	0	0	60s	100	1	3006
r	134	144	10	10	0	0	60s	100	1	3006
r	217	144	10	10	0	0	60s	100	1	3006
r	127	153	10	10	0	0	60s	100	1	3006
r	202	157	10	10	0	0	60s	100	1	3006
r	205	158	10	10	0	0	60s	100	1	3006
r	192	162	10	10	0	0	60s	100	1	3006
r	216	171	10	10	0	0	60s	100	1	3006
r	222	171	10	10	0	0	60s	100	1	3006
r	157	172	10	10	0	0	60s	100	1	3006
r	182	172	10	10	0	0	60s	100	1	3006
r	141	180	10	10	0	0	60s	100	1	3006
r	144	184	10	10	0	0	60s	100	1	3006
r	200	188	10	10	0	0	60s	100	1	3006
r	168	195	10	10	0	0	60s	100	1	3006
r	138	204	10	10	0	0	60s	100	1	3006
r	147	204	10	10	0	0	60s	100	1	3006
r	173	204	10	10	0	0	60s	100	1	3006
r	137	210	10	10	0	0	60s	100	1	3006
r	167	216	10	10	0	0	60s	100	1	3006
r	139	225	10	10	0	0	60s	100	1	3006
r	162	234	10	10	0	0	60s	100	1	3006
r	176	234	10	10	0	0	60s	100	1	3006
r	141	239	10	10	0	0	60s	100	1	3006
r	136	245	10	10	0	0	60s	100	1	3006
r	158	254	10	10	0	0	60s	100	1	3006
r	132	257	10	10	0	0	60s	100	1	3006
r	183	257	10	10	0	0	60s	100	1	3006
r	171	260	10	10	0	0	60s	100	1	3006
r	179	260	10	10	0	0	60s	100	1	3006
r	133	272	10	10	0	0	60s	100	1	3006
r	194	278	10	10	0	0	60s	100	1	3006
r	141	296	10	10	0	0	60s	100	1	3006
r	121	300	10	10	0	0	60s	100	1	3006
r	147	301	10	10	0	0	60s	100	1	3006
r	177	316	10	10	0	0	60s	100	1	3006
r	156	328	10	10	0	0	60s	100	1	3006
r	152	329	10	10	0	0	60s	100	1	3006
r	129	342	10	10	0	0	60s	100	1	3006
r	136	348	10	10	0	0	60s	100	1	3006
r	138	352	10	10	0	0	60s	100	1	3006
r	155	353	10	10	0	0	60s	100	1	3006
r	149	362	10	10	0	0	60s	100	1	3006
r	138	385	10	10	0	0	60s	100	1	3006
r	1144	296	10	10	0	0	60s	100	1	3010
r	1157	303	10	10	0	0	60s	100	1	3010
r	1146	305	10	10	0	0	60s	100	1	3010
r	1147	309	10	10	0	0	60s	100	1	3010
r	1178	309	10	10	0	0	60s	100	1	3010
r	1174	315	10	10	0	0	60s	100	1	3010
r	1187	315	10	10	0	0	60s	100	1	3010
r	1156	316	10	10	0	0	60s	100	1	3010
r	1167	321	10	10	0	0	60s	100	1	3010
r	1150	335	10	10	0	0	60s	100	1	3010
r	1144	337	10	10	0	0	60s	100	1	3010
r	1201	341	10	10	0	0	60s	100	1	3010
r	1141	342	10	10	0	0	60s	100	1	3010
r	1189	344	10	10	0	0	60s	100	1	3010
r	1189	347	10	10	0	0	60s	100	1	3010
r	1155	348	10	10	0	0	60s	100	1	3010
r	1192	352	10	10	0	0	60s	100	1	3010
r	1184	357	10	10	0	0	60s	100	1	3010
r	1183	367	10	10	0	0	60s	100	1	3010
r	1188	368	10	10	0	0	60s	100	1	3010
r	515	407	10	10	0	0	60s	100	1	3010
r	518	426	10	10	0	0	60s	100	1	3010
r	511	427	10	10	0	0	60s	100	1	3010
r	524	429	10	10	0	0	60s	100	1	3010
r	505	436	10	10	0	0	60s	100	1	3010
r	508	443	10	10	0	0	60s	100	1	3010
r	516	446	10	10	0	0	60s	100	1	3010
r	522	456	10	10	0	0	60s	100	1	3010
r	517	462	10	10	0	0	60s	100	1	3010
r	489	463	10	10	0	0	60s	100	1	3010
r	492	463	10	10	0	0	60s	100	1	3010
r	537	466	10	10	0	0	60s	100	1	3010
r	489	468	10	10	0	0	60s	100	1	3010
r	519	473	10	10	0	0	60s	100	1	3010
r	509	485	10	10	0	0	60s	100	1	3010
r	472	487	10	10	0	0	60s	100	1	3010
r	496	489	10	10	0	0	60s	100	1	3010
r	497	489	10	10	0	0	60s	100	1	3010
r	507	496	10	10	0	0	60s	100	1	3010
r	476	501	10	10	0	0	60s	100	1	3010
r	510	517	10	10	0	0	60s	100	1	3010
r	475	522	10	10	0	0	60s	100	1	3010
r	481	525	10	10	0	0	60s	100	1	3010
r	496	532	10	10	0	0	60s	100	1	3010
r	496	549	10	10	0	0	60s	100	1	3010
r	511	549	10	10	0	0	60s	100	1	3010
r	507	550	10	10	0	0	60s	100	1	3010
r	477	564	10	10	0	0	60s	100	1	3010
r	484	572	10	10	0	0	60s	100	1	3010
r	532	572	10	10	0	0	60s	100	1	3010
r	493	574	10	10	0	0	60s	100	1	3010
r	506	585	10	10	0	0	60s	100	1	3010
r	522	586	10	10	0	0	60s	100	1	3010
r	453	593	10	10	0	0	60s	100	1	3010
r	475	595	10	10	0	0	60s	100	1	3010
r	531	595	10	10	0	0	60s	100	1	3010
r	530	598	10	10	0	0	60s	100	1	3010
r	457	599	10	10	0	0	60s	100	1	3010
r	503	608	10	10	0	0	60s	100	1	3010
r	515	611	10	10	0	0	60s	100	1	3010
r	480	613	10	10	0	0	60s	100	1	3010
r	519	614	10	10	0	0	60s	100	1	3010
r	488	617	10	10	0	0	60s	100	1	3010
r	493	618	10	10	0	0	60s	100	1	3010
r	516	620	10	10	0	0	60s	100	1	3010
r	479	621	10	10	0	0	60s	100	1	3010
r	513	626	10	10	0	0	60s	100	1	3010
r	504	628	10	10	0	0	60s	100	1	3010
r	482	640	10	10	0	0	60s	100	1	3010
r	472	641	10	10	0	0	60s	100	1	3010
r	500	648	10	10	0	0	60s	100	1	3010
r	477	657	10	10	0	0	60s	100	1	3010
r	492	662	10	10	0	0	60s	100	1	3010
r	495	668	10	10	0	0	60s	100	1	3010
r	485	688	10	10	0	0	60s	100	1	3010
r	481	690	10	10	0	0	60s	100	1	3010
r	460	696	10	10	0	0	60s	100	1	3010
r	474	702	10	10	0	0	60s	100	1	3010
r	471	706	10	10	0	0	60s	100	1	3010
r	477	707	10	10	0	0	60s	100	1	3010
r	473	712	10	10	0	0	60s	100	1	3010
r	457	718	10	10	0	0	60s	100	1	3010
r	461	720	10	10	0	0	60s	100	1	3010
r	462	725	10	10	0	0	60s	100	1	3010
r	468	728	10	10	0	0	60s	100	1	3010
r	461	731	10	10	0	0	60s	100	1	3010
r	473	733	10	10	0	0	60s	100	1	3010
r	344	734	10	10	0	0	60s	100	1	3010
r	347	737	10	10	0	0	60s	100	1	3010
r	303	742	10	10	0	0	60s	100	1	3010
r	403	742	10	10	0	0	60s	100	1	3010
r	306	744	10	10	0	0	60s	100	1	3010
r	409	750	10	10	0	0	60s	100	1	3010
r	435	750	10	10	0	0	60s	100	1	3010
r	319	751	10	10	0	0	60s	100	1	3010
r	309	753	10	10	0	0	60s	100	1	3010
r	355	753	10	10	0	0	60s	100	1	3010
r	455	755	10	10	0	0	60s	100	1	3010
r	466	759	10	10	0	0	60s	100	1	3010
r	312	760	10	10	0	0	60s	100	1	3010
r	316	760	10	10	0	0	60s	100	1	3010
r	323	760	10	10	0	0	60s	100	1	3010
r	294	763	10	10	0	0	60s	100	1	3010
r	402	766	10	10	0	0	60s	100	1	3010
r	370	768	10	10	0	0	60s	100	1	3010
r	297	769	10	10	0	0	60s	100	1	3010
r	343	769	10	10	0	0	60s	100	1	3010
r	367	771	10	10	0	0	60s	100	1	3010
r	386	773	10	10	0	0	60s	100	1	3010
r	302	774	10	10	0	0	60s	100	1	3010
r	324	774	10	10	0	0	60s	100	1	3010
r	390	774	10	10	0	0	60s	100	1	3010
r	433	774	10	10	0	0	60s	100	1	3010
r	340	776	10	10	0	0	60s	100	1	3010
r	373	777	10	10	0	0	60s	100	1	3010
r	414	779	10	10	0	0	60s	100	1	3010
r	359	781	10	10	0	0	60s	100	1	3010
r	329	783	10	10	0	0	60s	100	1	3010
r	382	785	10	10	0	0	60s	100	1	3010
r	354	787	10	10	0	0	60s	100	1	3010
r	369	787	10	10	0	0	60s	100	1	3010
r	310	789	10	10	0	0	60s	100	1	3010
r	345	793	10	10	0	0	60s	100	1	3010
r	360	795	10	10	0	0	60s	100	1	3010
r	375	795	10	10	0	0	60s	100	1	3010
r	411	796	10	10	0	0	60s	100	1	3010
r	400	803	10	10	0	0	60s	100	1	3010
r	358	807	10	10	0	0	60s	100	1	3010
r	385	809	10	10	0	0	60s	100	1	3010
r	369	810	10	10	0	0	60s	100	1	3010
r	358	811	10	10	0	0	60s	100	1	3010
r	538	815	10	10	0	0	60s	100	1	3010
r	357	816	10	10	0	0	60s	100	1	3010
r	539	817	10	10	0	0	60s	100	1	3010
r	353	818	10	10	0	0	60s	100	1	3010
r	363	820	10	10	0	0	60s	100	1	3010
r	418	821	10	10	0	0	60s	100	1	3010
r	533	823	10	10	0	0	60s	100	1	3010
r	494	829	10	10	0	0	60s	100	1	3010
r	533	829	10	10	0	0	60s	100	1	3010
r	419	831	10	10	0	0	60s	100	1	3010
r	506	831	10	10	0	0	60s	100	1	3010
r	544	832	10	10	0	0	60s	100	1	3010
r	428	835	10	10	0	0	60s	100	1	3010
r	446	835	10	10	0	0	60s	100	1	3010
r	489	838	10	10	0	0	60s	100	1	3010
r	530	838	10	10	0	0	60s	100	1	3010
r	534	842	10	10	0	0	60s	100	1	3010
r	539	842	10	10	0	0	60s	100	1	3010
r	435	843	10	10	0	0	60s	100	1	3010
r	469	843	10	10	0	0	60s	100	1	3010
r	427	844	10	10	0	0	60s	100	1	3010
r	434	845	10	10	0	0	60s	100	1	3010
r	535	845	10	10	0	0	60s	100	1	3010
r	393	848	10	10	0	0	60s	100	1	3010
r	490	849	10	10	0	0	60s	100	1	3010
r	516	849	10	10	0	0	60s	100	1	3010
r	488	850	10	10	0	0	60s	100	1	3010
r	506	850	10	10	0	0	60s	100	1	3010
r	389	853	10	10	0	0	60s	100	1	3010
r	426	853	10	10	0	0	60s	100	1	3010
r	448	853	10	10	0	0	60s	100	1	3010
r	499	853	10	10	0	0	60s	100	1	3010
r	404	855	10	10	0	0	60s	100	1	3010
r	485	857	10	10	0	0	60s	100	1	3010
r	463	861	10	10	0	0	60s	100	1	3010
r	497	861	10	10	0	0	60s	100	1	3010

g	1411	357	20	20	0	0	1800s	100	1	3098
g	1498	226	20	20	0	0	1800s	100	1	3099
g	1023	692	20	20	0	0	1800s	100	1	3038
g	776	351	20	20	0	0	1800s	100	1	3039
